 X,Z, RADIATION LOSS, INTEGRATED INTENSITY, TEMPERATURE, TEMPERATURE, U-VELOCITY, V-VELOCITY, W-VELOCITY
 m,m, kW/m3, kW/m2, C, C, m/s, m/s, m/s
 0.40000E+00, 0.31500E+01, 0.93130E+00, 0.29367E+02, 0.14512E+03, 0.11754E+03,-0.23285E+00, 0.33654E+00, 0.21853E+01
 0.45000E+00, 0.31500E+01, 0.31114E+01, 0.25212E+02, 0.87141E+02, 0.75830E+02,-0.23206E+00, 0.26565E+00, 0.13398E+01
 0.50000E+00, 0.31500E+01, 0.32762E+01, 0.22374E+02, 0.57018E+02, 0.50017E+02,-0.28939E+00, 0.23928E+00, 0.62229E+00
 0.55000E+00, 0.31500E+01, 0.23919E+01, 0.20203E+02, 0.32017E+02, 0.31200E+02,-0.25946E+00, 0.39364E-01, 0.36065E+00
 0.60000E+00, 0.31500E+01, 0.18503E+01, 0.18374E+02, 0.24358E+02, 0.24033E+02,-0.26035E+00, 0.77845E-01, 0.33294E+00
 0.65000E+00, 0.31500E+01, 0.16335E+01, 0.16733E+02, 0.23416E+02, 0.23262E+02,-0.14444E+00, 0.38802E-01, 0.27520E+00
 0.70000E+00, 0.31500E+01, 0.14671E+01, 0.15251E+02, 0.23262E+02, 0.23130E+02,-0.15289E+00,-0.94556E-01, 0.27014E+00
 0.75000E+00, 0.31500E+01, 0.13242E+01, 0.13934E+02, 0.23094E+02, 0.22970E+02,-0.68155E-01,-0.87519E-01, 0.23788E+00
 0.80000E+00, 0.31500E+01, 0.12010E+01, 0.12797E+02, 0.22962E+02, 0.22734E+02,-0.10151E+00,-0.31055E-01, 0.22373E+00
 0.85000E+00, 0.31500E+01, 0.10983E+01, 0.11845E+02, 0.22679E+02, 0.22346E+02,-0.65395E-01,-0.20468E-01, 0.23092E+00
 0.90000E+00, 0.31500E+01, 0.10152E+01, 0.11067E+02, 0.22076E+02, 0.21808E+02,-0.31604E-01, 0.37971E-02, 0.18371E+00
 0.95000E+00, 0.31500E+01, 0.94916E+00, 0.10439E+02, 0.21220E+02, 0.21146E+02, 0.91946E-02, 0.25360E-01, 0.16456E+00
 0.10000E+01, 0.31500E+01, 0.89565E+00, 0.99330E+01, 0.20630E+02, 0.20785E+02, 0.55285E-01, 0.20918E-01, 0.18919E+00
-0.10000E+01, 0.32000E+01, 0.00000E+00, 0.16751E+01, 0.20052E+02, 0.20212E+02, 0.11103E+00, 0.13951E+00, 0.17107E-01
-0.95000E+00, 0.32000E+01, 0.88611E+00, 0.98362E+01, 0.20236E+02, 0.20372E+02, 0.94374E-01, 0.87092E-01, 0.80591E-02
-0.90000E+00, 0.32000E+01, 0.94598E+00, 0.10396E+02, 0.20629E+02, 0.20699E+02, 0.99883E-01, 0.23593E-01, 0.28275E-01
-0.85000E+00, 0.32000E+01, 0.10206E+01, 0.11091E+02, 0.20987E+02, 0.21022E+02, 0.12069E+00,-0.26455E-01, 0.75833E-01
-0.80000E+00, 0.32000E+01, 0.11117E+01, 0.11937E+02, 0.21307E+02, 0.21314E+02, 0.14855E+00,-0.64275E-01, 0.10056E+00
-0.75000E+00, 0.32000E+01, 0.12194E+01, 0.12934E+02, 0.21608E+02, 0.21701E+02, 0.16221E+00,-0.82749E-01, 0.14147E+00
-0.70000E+00, 0.32000E+01, 0.13445E+01, 0.14068E+02, 0.22123E+02, 0.23910E+02, 0.17023E+00,-0.13175E-01, 0.15567E+00
-0.65000E+00, 0.32000E+01, 0.15815E+01, 0.15310E+02, 0.25887E+02, 0.37588E+02, 0.12908E+00,-0.14110E-01, 0.20547E+00
-0.60000E+00, 0.32000E+01, 0.20836E+01, 0.16644E+02, 0.40362E+02, 0.58039E+02, 0.14405E+00,-0.14762E-01, 0.53477E+00
-0.55000E+00, 0.32000E+01, 0.25462E+01, 0.18108E+02, 0.50519E+02, 0.74548E+02, 0.14131E+00,-0.29406E+00, 0.85623E+00
-0.50000E+00, 0.32000E+01, 0.30581E+01, 0.19785E+02, 0.68510E+02, 0.97045E+02, 0.16638E+00,-0.58043E+00, 0.13755E+01
-0.45000E+00, 0.32000E+01, 0.22331E+01, 0.21911E+02, 0.10782E+03, 0.12396E+03, 0.93558E-01,-0.53764E+00, 0.21382E+01
-0.40000E+00, 0.32000E+01,-0.22450E+01, 0.24882E+02, 0.13277E+03, 0.15315E+03, 0.44331E+00,-0.25457E+00, 0.30571E+01
-0.35000E+00, 0.32000E+01,-0.35351E+01, 0.29055E+02, 0.16707E+03, 0.19356E+03, 0.41553E+00, 0.13348E+00, 0.37933E+01
-0.30000E+00, 0.32000E+01,-0.64652E+01, 0.33964E+02, 0.22083E+03, 0.26958E+03, 0.89016E-01, 0.74506E-01, 0.45342E+01
-0.25000E+00, 0.32000E+01,-0.16831E+02, 0.41129E+02, 0.34189E+03, 0.44371E+03, 0.11376E+00, 0.72960E-01, 0.63256E+01
-0.20000E+00, 0.32000E+01,-0.11279E+03, 0.54111E+02, 0.60339E+03, 0.59009E+03, 0.33014E+00, 0.21016E+00, 0.77341E+01
-0.15000E+00, 0.32000E+01,-0.11471E+03, 0.62278E+02, 0.60260E+03, 0.61532E+03, 0.22124E+00, 0.17314E+00, 0.77505E+01
-0.10000E+00, 0.32000E+01,-0.11970E+03, 0.67517E+02, 0.61741E+03, 0.62374E+03, 0.99921E-01,-0.35303E-01, 0.73670E+01
-0.50000E-01, 0.32000E+01,-0.11806E+03, 0.70602E+02, 0.62793E+03, 0.64638E+03,-0.41443E-01,-0.14556E+00, 0.72397E+01
 0.00000E+00, 0.32000E+01,-0.15250E+03, 0.72301E+02, 0.66726E+03, 0.66177E+03,-0.10372E+00, 0.37460E-01, 0.72005E+01
 0.50000E-01, 0.32000E+01,-0.14690E+03, 0.72271E+02, 0.65729E+03, 0.65298E+03,-0.98898E-01, 0.19037E+00, 0.71889E+01
 0.10000E+00, 0.32000E+01,-0.13534E+03, 0.70451E+02, 0.64231E+03, 0.63099E+03,-0.11669E+00, 0.19831E+00, 0.73810E+01
 0.15000E+00, 0.32000E+01,-0.10972E+03, 0.66745E+02, 0.60014E+03, 0.62518E+03,-0.21666E+00, 0.17330E+00, 0.75606E+01
 0.20000E+00, 0.32000E+01,-0.10930E+03, 0.63049E+02, 0.60290E+03, 0.62197E+03,-0.24431E+00, 0.18198E+00, 0.74985E+01
 0.25000E+00, 0.32000E+01,-0.15879E+03, 0.58254E+02, 0.64843E+03, 0.55951E+03,-0.97987E-01, 0.24137E+00, 0.69488E+01
 0.30000E+00, 0.32000E+01,-0.84901E+02, 0.48151E+02, 0.48910E+03, 0.40071E+03,-0.36839E-01, 0.29751E+00, 0.54927E+01
 0.35000E+00, 0.32000E+01,-0.31556E+02, 0.36638E+02, 0.28539E+03, 0.21928E+03,-0.75486E-01, 0.41344E+00, 0.36133E+01
 0.40000E+00, 0.32000E+01,-0.47714E+01, 0.29540E+02, 0.14064E+03, 0.11498E+03,-0.25258E+00, 0.33873E+00, 0.22809E+01
 0.45000E+00, 0.32000E+01, 0.34008E+01, 0.25246E+02, 0.83816E+02, 0.75337E+02,-0.28299E+00, 0.32477E+00, 0.13671E+01
 0.50000E+00, 0.32000E+01, 0.31768E+01, 0.22325E+02, 0.60949E+02, 0.53423E+02,-0.33516E+00, 0.31612E+00, 0.64092E+00
 0.55000E+00, 0.32000E+01, 0.26039E+01, 0.20097E+02, 0.39159E+02, 0.33927E+02,-0.21840E+00, 0.11597E+00, 0.38978E+00
 0.60000E+00, 0.32000E+01, 0.18807E+01, 0.18239E+02, 0.25182E+02, 0.24475E+02,-0.26690E+00, 0.15542E+00, 0.33376E+00
 0.65000E+00, 0.32000E+01, 0.16201E+01, 0.16589E+02, 0.23270E+02, 0.23111E+02,-0.18637E+00, 0.77473E-01, 0.25763E+00
 0.70000E+00, 0.32000E+01, 0.14522E+01, 0.15106E+02, 0.23046E+02, 0.22944E+02,-0.17394E+00,-0.14939E-01, 0.26854E+00
 0.75000E+00, 0.32000E+01, 0.13091E+01, 0.13790E+02, 0.22900E+02, 0.22800E+02,-0.78755E-01, 0.13275E-02, 0.25281E+00
 0.80000E+00, 0.32000E+01, 0.11858E+01, 0.12652E+02, 0.22711E+02, 0.22560E+02,-0.96812E-01, 0.12871E-01, 0.25179E+00
 0.85000E+00, 0.32000E+01, 0.10830E+01, 0.11696E+02, 0.22294E+02, 0.22129E+02,-0.72228E-01, 0.59738E-01, 0.21805E+00
 0.90000E+00, 0.32000E+01, 0.99904E+00, 0.10911E+02, 0.21787E+02, 0.21561E+02,-0.54339E-01, 0.78754E-01, 0.14306E+00
 0.95000E+00, 0.32000E+01, 0.93130E+00, 0.10276E+02, 0.21279E+02, 0.20946E+02,-0.16285E-01, 0.75899E-01, 0.11488E+00
 0.10000E+01, 0.32000E+01, 0.87714E+00, 0.97630E+01, 0.20649E+02, 0.20633E+02, 0.37717E-01, 0.44070E-01, 0.11765E+00
-0.10000E+01, 0.32500E+01, 0.00000E+00, 0.16751E+01, 0.20043E+02, 0.20178E+02, 0.10865E+00, 0.12091E+00,-0.80411E-02
-0.95000E+00, 0.32500E+01, 0.87021E+00, 0.96890E+01, 0.20202E+02, 0.20301E+02, 0.13600E+00, 0.81172E-01,-0.30342E-01
-0.90000E+00, 0.32500E+01, 0.93120E+00, 0.10257E+02, 0.20488E+02, 0.20591E+02, 0.12343E+00, 0.59661E-01,-0.27115E-01
-0.85000E+00, 0.32500E+01, 0.10065E+01, 0.10958E+02, 0.20849E+02, 0.20890E+02, 0.12036E+00, 0.29141E-01,-0.23773E-02
-0.80000E+00, 0.32500E+01, 0.10980E+01, 0.11806E+02, 0.21104E+02, 0.21144E+02, 0.17460E+00,-0.26004E-01, 0.18433E-01
-0.75000E+00, 0.32500E+01, 0.12057E+01, 0.12801E+02, 0.21378E+02, 0.21538E+02, 0.18091E+00,-0.66335E-01, 0.11456E+00
-0.70000E+00, 0.32500E+01, 0.13319E+01, 0.13929E+02, 0.21983E+02, 0.23131E+02, 0.20233E+00,-0.12488E-01, 0.16523E+00
-0.65000E+00, 0.32500E+01, 0.15685E+01, 0.15165E+02, 0.25761E+02, 0.34714E+02, 0.18462E+00,-0.52526E-01, 0.16208E+00
-0.60000E+00, 0.32500E+01, 0.22812E+01, 0.16497E+02, 0.50468E+02, 0.61254E+02, 0.15451E+00,-0.34178E-01, 0.55138E+00
-0.55000E+00, 0.32500E+01, 0.27277E+01, 0.17997E+02, 0.67643E+02, 0.85560E+02, 0.17140E+00,-0.24678E+00, 0.94683E+00
-0.50000E+00, 0.32500E+01, 0.27528E+01, 0.19763E+02, 0.82692E+02, 0.10603E+03, 0.10700E+00,-0.56692E+00, 0.14081E+01
-0.45000E+00, 0.32500E+01, 0.16752E+01, 0.22018E+02, 0.11481E+03, 0.13310E+03, 0.47133E-01,-0.63803E+00, 0.21573E+01
-0.40000E+00, 0.32500E+01,-0.47830E+01, 0.25156E+02, 0.14676E+03, 0.16696E+03, 0.43471E+00,-0.38241E+00, 0.31695E+01
-0.35000E+00, 0.32500E+01,-0.68807E+01, 0.29564E+02, 0.17756E+03, 0.20597E+03, 0.42163E+00, 0.80603E-01, 0.39754E+01
-0.30000E+00, 0.32500E+01,-0.86642E+01, 0.34671E+02, 0.22901E+03, 0.27144E+03, 0.57962E-01, 0.39479E-01, 0.45131E+01
-0.25000E+00, 0.32500E+01,-0.14522E+02, 0.41725E+02, 0.32875E+03, 0.43596E+03, 0.90029E-01, 0.24902E-01, 0.61376E+01
-0.20000E+00, 0.32500E+01,-0.10287E+03, 0.54615E+02, 0.59193E+03, 0.58719E+03, 0.22499E+00, 0.13847E+00, 0.76567E+01
-0.15000E+00, 0.32500E+01,-0.11954E+03, 0.63140E+02, 0.60998E+03, 0.62067E+03, 0.10975E+00, 0.66974E-01, 0.78465E+01
-0.10000E+00, 0.32500E+01,-0.12352E+03, 0.68279E+02, 0.62200E+03, 0.62949E+03, 0.55070E-01,-0.84342E-01, 0.75258E+01
-0.50000E-01, 0.32500E+01,-0.12543E+03, 0.71208E+02, 0.63601E+03, 0.64763E+03,-0.79325E-01,-0.13453E+00, 0.73755E+01
 0.00000E+00, 0.32500E+01,-0.15222E+03, 0.72866E+02, 0.66703E+03, 0.65799E+03,-0.14038E+00, 0.29088E-01, 0.73559E+01
 0.50000E-01, 0.32500E+01,-0.14984E+03, 0.72932E+02, 0.65734E+03, 0.65189E+03,-0.13670E+00, 0.17645E+00, 0.73355E+01
 0.10000E+00, 0.32500E+01,-0.14046E+03, 0.71133E+02, 0.64593E+03, 0.63705E+03,-0.13823E+00, 0.17754E+00, 0.74926E+01
 0.15000E+00, 0.32500E+01,-0.11893E+03, 0.67481E+02, 0.61031E+03, 0.63670E+03,-0.17990E+00, 0.16270E+00, 0.76432E+01
 0.20000E+00, 0.32500E+01,-0.12834E+03, 0.63678E+02, 0.62044E+03, 0.62362E+03,-0.23921E+00, 0.23702E+00, 0.75110E+01
 0.25000E+00, 0.32500E+01,-0.15619E+03, 0.58167E+02, 0.64093E+03, 0.54434E+03,-0.16414E+00, 0.27507E+00, 0.69139E+01
 0.30000E+00, 0.32500E+01,-0.73994E+02, 0.47719E+02, 0.46647E+03, 0.39132E+03,-0.46986E-01, 0.31654E+00, 0.54703E+01
 0.35000E+00, 0.32500E+01,-0.26677E+02, 0.36841E+02, 0.28000E+03, 0.21986E+03,-0.38524E-01, 0.40662E+00, 0.37013E+01
 0.40000E+00, 0.32500E+01,-0.69673E+00, 0.29575E+02, 0.13886E+03, 0.11455E+03,-0.19172E+00, 0.35782E+00, 0.24039E+01
 0.45000E+00, 0.32500E+01, 0.38396E+01, 0.25217E+02, 0.81539E+02, 0.76031E+02,-0.29466E+00, 0.37957E+00, 0.14181E+01
 0.50000E+00, 0.32500E+01, 0.33344E+01, 0.22236E+02, 0.65681E+02, 0.55847E+02,-0.34106E+00, 0.33246E+00, 0.64459E+00
 0.55000E+00, 0.32500E+01, 0.27866E+01, 0.19963E+02, 0.44748E+02, 0.35652E+02,-0.25063E+00, 0.15671E+00, 0.36144E+00
 0.60000E+00, 0.32500E+01, 0.19794E+01, 0.18076E+02, 0.27395E+02, 0.24633E+02,-0.26087E+00, 0.18811E+00, 0.30503E+00
 0.65000E+00, 0.32500E+01, 0.16083E+01, 0.16420E+02, 0.23250E+02, 0.22947E+02,-0.20086E+00, 0.11071E+00, 0.22587E+00
 0.70000E+00, 0.32500E+01, 0.14348E+01, 0.14942E+02, 0.22952E+02, 0.22750E+02,-0.17304E+00, 0.77446E-01, 0.22842E+00
 0.75000E+00, 0.32500E+01, 0.12919E+01, 0.13630E+02, 0.22824E+02, 0.22607E+02,-0.10861E+00, 0.65145E-01, 0.22863E+00
 0.80000E+00, 0.32500E+01, 0.11690E+01, 0.12495E+02, 0.22629E+02, 0.22323E+02,-0.11070E+00, 0.26837E-01, 0.23490E+00
 0.85000E+00, 0.32500E+01, 0.10660E+01, 0.11538E+02, 0.22224E+02, 0.21766E+02,-0.91506E-01, 0.99192E-01, 0.18441E+00
 0.90000E+00, 0.32500E+01, 0.98188E+00, 0.10750E+02, 0.21629E+02, 0.21137E+02,-0.57953E-01, 0.87391E-01, 0.10287E+00
 0.95000E+00, 0.32500E+01, 0.91384E+00, 0.10109E+02, 0.21015E+02, 0.20610E+02,-0.50285E-01, 0.61654E-01, 0.54048E-01
 0.10000E+01, 0.32500E+01, 0.85889E+00, 0.95908E+01, 0.20462E+02, 0.20377E+02,-0.22356E-01, 0.32882E-01, 0.45614E-01
-0.10000E+01, 0.33000E+01, 0.00000E+00, 0.16751E+01, 0.20029E+02, 0.20135E+02, 0.15336E+00, 0.32327E-01, 0.54372E-01
-0.95000E+00, 0.33000E+01, 0.85408E+00, 0.95393E+01, 0.20146E+02, 0.20240E+02, 0.17046E+00,-0.54444E-02, 0.33631E-01
-0.90000E+00, 0.33000E+01, 0.91607E+00, 0.10115E+02, 0.20358E+02, 0.20526E+02, 0.15694E+00, 0.30504E-01, 0.37819E-02
-0.85000E+00, 0.33000E+01, 0.99205E+00, 0.10821E+02, 0.20688E+02, 0.20836E+02, 0.13998E+00, 0.54194E-01,-0.62481E-02
-0.80000E+00, 0.33000E+01, 0.10839E+01, 0.11672E+02, 0.20929E+02, 0.21082E+02, 0.20000E+00, 0.10187E-01, 0.11488E-02
-0.75000E+00, 0.33000E+01, 0.11921E+01, 0.12667E+02, 0.21144E+02, 0.21454E+02, 0.23732E+00,-0.49924E-01, 0.77846E-01
-0.70000E+00, 0.33000E+01, 0.13195E+01, 0.13794E+02, 0.21671E+02, 0.22519E+02, 0.25863E+00, 0.39699E-01, 0.19463E+00
-0.65000E+00, 0.33000E+01, 0.14851E+01, 0.15030E+02, 0.22909E+02, 0.28232E+02, 0.29412E+00, 0.11233E-01, 0.91075E-01
-0.60000E+00, 0.33000E+01, 0.20621E+01, 0.16366E+02, 0.39207E+02, 0.55275E+02, 0.26607E+00,-0.16802E-01, 0.43245E+00
-0.55000E+00, 0.33000E+01, 0.26484E+01, 0.17890E+02, 0.78578E+02, 0.89798E+02, 0.24433E+00,-0.15673E+00, 0.10015E+01
-0.50000E+00, 0.33000E+01, 0.24041E+01, 0.19749E+02, 0.96137E+02, 0.11345E+03, 0.10687E+00,-0.50921E+00, 0.14358E+01
-0.45000E+00, 0.33000E+01,-0.22866E+00, 0.22150E+02, 0.12300E+03, 0.14147E+03, 0.15164E-01,-0.66345E+00, 0.21924E+01
-0.40000E+00, 0.33000E+01,-0.43000E+01, 0.25457E+02, 0.15798E+03, 0.18119E+03, 0.39936E+00,-0.41905E+00, 0.32723E+01
-0.35000E+00, 0.33000E+01,-0.12848E+02, 0.30067E+02, 0.19644E+03, 0.22147E+03, 0.43546E+00, 0.42748E-01, 0.41291E+01
-0.30000E+00, 0.33000E+01,-0.13128E+02, 0.35398E+02, 0.24070E+03, 0.28155E+03, 0.46480E-01, 0.39341E-01, 0.45471E+01
-0.25000E+00, 0.33000E+01,-0.17248E+02, 0.42399E+02, 0.32984E+03, 0.43600E+03,-0.27911E-01,-0.65736E-01, 0.60549E+01
-0.20000E+00, 0.33000E+01,-0.91972E+02, 0.54959E+02, 0.57610E+03, 0.58648E+03, 0.13649E+00,-0.34211E-01, 0.77287E+01
-0.15000E+00, 0.33000E+01,-0.12658E+03, 0.63868E+02, 0.61985E+03, 0.62620E+03, 0.31880E-01,-0.56945E-02, 0.79352E+01
-0.10000E+00, 0.33000E+01,-0.12961E+03, 0.68898E+02, 0.62806E+03, 0.63178E+03, 0.42920E-01,-0.53319E-01, 0.75809E+01
-0.50000E-01, 0.33000E+01,-0.12512E+03, 0.71710E+02, 0.63659E+03, 0.64520E+03,-0.67445E-01,-0.11362E+00, 0.74788E+01
 0.00000E+00, 0.33000E+01,-0.14445E+03, 0.73348E+02, 0.65824E+03, 0.65415E+03,-0.14488E+00, 0.92518E-02, 0.74701E+01
 0.50000E-01, 0.33000E+01,-0.14991E+03, 0.73389E+02, 0.65571E+03, 0.65180E+03,-0.16841E+00, 0.17781E+00, 0.74702E+01
 0.10000E+00, 0.33000E+01,-0.15148E+03, 0.71747E+02, 0.65103E+03, 0.64158E+03,-0.14535E+00, 0.18615E+00, 0.76094E+01
 0.15000E+00, 0.33000E+01,-0.12149E+03, 0.68226E+02, 0.61809E+03, 0.64410E+03,-0.19869E+00, 0.17149E+00, 0.77239E+01
 0.20000E+00, 0.33000E+01,-0.14084E+03, 0.64223E+02, 0.63819E+03, 0.62222E+03,-0.21183E+00, 0.24501E+00, 0.75123E+01
 0.25000E+00, 0.33000E+01,-0.16206E+03, 0.58001E+02, 0.63322E+03, 0.53059E+03,-0.15045E+00, 0.30935E+00, 0.67698E+01
 0.30000E+00, 0.33000E+01,-0.83835E+02, 0.47176E+02, 0.46422E+03, 0.38445E+03,-0.22303E-02, 0.37721E+00, 0.53859E+01
 0.35000E+00, 0.33000E+01,-0.33148E+02, 0.36989E+02, 0.29453E+03, 0.22265E+03, 0.23911E-02, 0.40849E+00, 0.37957E+01
 0.40000E+00, 0.33000E+01, 0.32633E+01, 0.29577E+02, 0.14056E+03, 0.11749E+03,-0.14586E+00, 0.36099E+00, 0.25340E+01
 0.45000E+00, 0.33000E+01, 0.30029E+01, 0.25120E+02, 0.86624E+02, 0.78246E+02,-0.29061E+00, 0.33333E+00, 0.15122E+01
 0.50000E+00, 0.33000E+01, 0.34863E+01, 0.22097E+02, 0.67697E+02, 0.58361E+02,-0.29079E+00, 0.22515E+00, 0.74136E+00
 0.55000E+00, 0.33000E+01, 0.29200E+01, 0.19788E+02, 0.49553E+02, 0.36834E+02,-0.30052E+00, 0.12129E+00, 0.33746E+00
 0.60000E+00, 0.33000E+01, 0.19518E+01, 0.17877E+02, 0.27215E+02, 0.24413E+02,-0.25156E+00, 0.12318E+00, 0.22371E+00
 0.65000E+00, 0.33000E+01, 0.15846E+01, 0.16222E+02, 0.23059E+02, 0.22750E+02,-0.19805E+00, 0.86405E-01, 0.19980E+00
 0.70000E+00, 0.33000E+01, 0.14146E+01, 0.14753E+02, 0.22778E+02, 0.22506E+02,-0.15543E+00, 0.13597E+00, 0.20646E+00
 0.75000E+00, 0.33000E+01, 0.12731E+01, 0.13452E+02, 0.22611E+02, 0.22328E+02,-0.13305E+00, 0.97557E-01, 0.23939E+00
 0.80000E+00, 0.33000E+01, 0.11509E+01, 0.12323E+02, 0.22402E+02, 0.21945E+02,-0.11342E+00, 0.46901E-01, 0.21996E+00
 0.85000E+00, 0.33000E+01, 0.10484E+01, 0.11369E+02, 0.21919E+02, 0.21341E+02,-0.10991E+00, 0.11741E+00, 0.12648E+00
 0.90000E+00, 0.33000E+01, 0.96431E+00, 0.10579E+02, 0.21257E+02, 0.20831E+02,-0.42777E-01, 0.94075E-01, 0.69058E-01
 0.95000E+00, 0.33000E+01, 0.89564E+00, 0.99359E+01, 0.20759E+02, 0.20441E+02,-0.70790E-01, 0.77654E-01, 0.37275E-01
 0.10000E+01, 0.33000E+01, 0.84011E+00, 0.94139E+01, 0.20284E+02, 0.20251E+02,-0.78249E-01, 0.82322E-01, 0.82390E-02
-0.10000E+01, 0.33500E+01, 0.00000E+00, 0.16751E+01, 0.20008E+02, 0.20137E+02, 0.15619E+00, 0.13489E-01, 0.73796E-01
-0.95000E+00, 0.33500E+01, 0.83719E+00, 0.93830E+01, 0.20109E+02, 0.20261E+02, 0.15398E+00,-0.31150E-03, 0.53006E-01
-0.90000E+00, 0.33500E+01, 0.89986E+00, 0.99645E+01, 0.20317E+02, 0.20590E+02, 0.14053E+00, 0.66551E-01, 0.38865E-01
-0.85000E+00, 0.33500E+01, 0.97641E+00, 0.10676E+02, 0.20641E+02, 0.20931E+02, 0.13916E+00, 0.10973E+00, 0.24203E-01
-0.80000E+00, 0.33500E+01, 0.10688E+01, 0.11530E+02, 0.20899E+02, 0.21193E+02, 0.18219E+00, 0.73064E-01,-0.96577E-02
-0.75000E+00, 0.33500E+01, 0.11780E+01, 0.12525E+02, 0.21138E+02, 0.21582E+02, 0.26190E+00,-0.33524E-01, 0.22237E-01
-0.70000E+00, 0.33500E+01, 0.13101E+01, 0.13651E+02, 0.21707E+02, 0.22607E+02, 0.25945E+00, 0.86397E-01, 0.11522E+00
-0.65000E+00, 0.33500E+01, 0.14779E+01, 0.14888E+02, 0.22901E+02, 0.26134E+02, 0.32599E+00, 0.12490E+00,-0.39104E-01
-0.60000E+00, 0.33500E+01, 0.18245E+01, 0.16235E+02, 0.28523E+02, 0.49011E+02, 0.30745E+00, 0.64589E-01, 0.31516E+00
-0.55000E+00, 0.33500E+01, 0.27206E+01, 0.17768E+02, 0.76701E+02, 0.89376E+02, 0.29133E+00,-0.74837E-01, 0.10307E+01
-0.50000E+00, 0.33500E+01, 0.17565E+01, 0.19715E+02, 0.10806E+03, 0.12077E+03, 0.91387E-01,-0.47587E+00, 0.14952E+01
-0.45000E+00, 0.33500E+01,-0.10423E+01, 0.22262E+02, 0.13155E+03, 0.15013E+03,-0.35339E-01,-0.69284E+00, 0.22460E+01
-0.40000E+00, 0.33500E+01,-0.72100E+01, 0.25741E+02, 0.16692E+03, 0.19145E+03, 0.32408E+00,-0.46130E+00, 0.33652E+01
-0.35000E+00, 0.33500E+01,-0.20764E+02, 0.30548E+02, 0.21528E+03, 0.23216E+03, 0.45537E+00, 0.47678E-01, 0.42670E+01
-0.30000E+00, 0.33500E+01,-0.14941E+02, 0.36044E+02, 0.25439E+03, 0.29173E+03, 0.13271E+00, 0.84654E-01, 0.46986E+01
-0.25000E+00, 0.33500E+01,-0.23689E+02, 0.43049E+02, 0.34122E+03, 0.43698E+03,-0.15132E+00,-0.33874E-01, 0.60186E+01
-0.20000E+00, 0.33500E+01,-0.97305E+02, 0.55122E+02, 0.56877E+03, 0.58638E+03, 0.16350E+00, 0.11769E-01, 0.76584E+01
-0.15000E+00, 0.33500E+01,-0.13542E+03, 0.64312E+02, 0.62898E+03, 0.63101E+03, 0.14479E+00, 0.58327E-01, 0.79285E+01
-0.10000E+00, 0.33500E+01,-0.12923E+03, 0.69393E+02, 0.63014E+03, 0.63237E+03, 0.59740E-04,-0.38799E-01, 0.76163E+01
-0.50000E-01, 0.33500E+01,-0.12458E+03, 0.72052E+02, 0.63616E+03, 0.64300E+03,-0.11833E+00,-0.17790E+00, 0.76340E+01
 0.00000E+00, 0.33500E+01,-0.14729E+03, 0.73489E+02, 0.65807E+03, 0.65284E+03,-0.16861E+00,-0.48725E-01, 0.76278E+01
 0.50000E-01, 0.33500E+01,-0.15382E+03, 0.73630E+02, 0.65825E+03, 0.65358E+03,-0.19079E+00, 0.13668E+00, 0.75900E+01
 0.10000E+00, 0.33500E+01,-0.16095E+03, 0.72204E+02, 0.65529E+03, 0.64610E+03,-0.16536E+00, 0.17348E+00, 0.77135E+01
 0.15000E+00, 0.33500E+01,-0.11861E+03, 0.68903E+02, 0.61901E+03, 0.64719E+03,-0.23413E+00, 0.18930E+00, 0.78104E+01
 0.20000E+00, 0.33500E+01,-0.13409E+03, 0.64611E+02, 0.63480E+03, 0.61938E+03,-0.22273E+00, 0.23417E+00, 0.75644E+01
 0.25000E+00, 0.33500E+01,-0.15759E+03, 0.57760E+02, 0.62843E+03, 0.52054E+03,-0.15444E+00, 0.37254E+00, 0.67589E+01
 0.30000E+00, 0.33500E+01,-0.70750E+02, 0.46516E+02, 0.45651E+03, 0.37567E+03,-0.10838E-01, 0.41000E+00, 0.54174E+01
 0.35000E+00, 0.33500E+01,-0.40204E+02, 0.36995E+02, 0.29944E+03, 0.22511E+03, 0.15508E-01, 0.31882E+00, 0.39337E+01
 0.40000E+00, 0.33500E+01,-0.43624E+01, 0.29473E+02, 0.15669E+03, 0.12365E+03,-0.13145E+00, 0.29552E+00, 0.26910E+01
 0.45000E+00, 0.33500E+01, 0.45897E+01, 0.24936E+02, 0.92426E+02, 0.82329E+02,-0.25880E+00, 0.21694E+00, 0.15976E+01
 0.50000E+00, 0.33500E+01, 0.38356E+01, 0.21899E+02, 0.75790E+02, 0.63732E+02,-0.25237E+00, 0.78107E-01, 0.79417E+00
 0.55000E+00, 0.33500E+01, 0.29955E+01, 0.19564E+02, 0.53051E+02, 0.40946E+02,-0.25950E+00, 0.45556E-01, 0.32762E+00
 0.60000E+00, 0.33500E+01, 0.18806E+01, 0.17642E+02, 0.26248E+02, 0.25169E+02,-0.21567E+00, 0.22458E-01, 0.17364E+00
 0.65000E+00, 0.33500E+01, 0.15639E+01, 0.15996E+02, 0.23013E+02, 0.22623E+02,-0.18075E+00, 0.77490E-01, 0.17465E+00
 0.70000E+00, 0.33500E+01, 0.13925E+01, 0.14543E+02, 0.22504E+02, 0.22237E+02,-0.11417E+00, 0.18337E+00, 0.17007E+00
